country,vat_type,category_id,rate_type,rate_value,comment
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Pictures, collages and similar decorative plaques, paintings and drawings, executed entirely by hand by the artist, other than plans and drawings for architectural, engineering, industrial, commercial, topographical or similar 
purposes, hand-decorated manufactured articles, theatrical scenery, studio back cloths or the like of painted canvas"
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Original engravings, prints and lithographs, being impressions produced in limited numbers directly in black and white or in colour of one or of several plates executed entirely by hand by the artist, irrespective of the process or of the material employed, but not including any mechanical or photomechanical process"
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Original sculptures and statuary, in any material, provided that they are executed entirely by the artist; sculpture casts the production of which is limited to eight copies and supervised by the artist or his successors in title"
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Collections and collectors' pieces of zoological, botanical, mineralogical, anatomical, historical, archaeological, paleontological, ethnographic or numismatic interest"
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Goods, other than works of art or collectors' items, which are more than 100 years old"
LU,REDUCED,SUPPLY_HEATING,REDUCED_RATE,8.0,District heating
LU,REDUCED,BICYCLES_RENTAL,REDUCED_RATE,8.0,
LU,REDUCED,WINDOW_CLEANING,REDUCED_RATE,8.0,
LU,REDUCED,HOUSEHOLD,REDUCED_RATE,8.0,Repairing services
LU,REDUCED,SHOES_REPAIR,REDUCED_RATE,8.0,Repairing services
LU,REDUCED,CLOTHING_REPAIR,REDUCED_RATE,8.0,Repairing services (including mending and alteration)
LU,REDUCED,HAIRDRESSING,REDUCED_RATE,8.0,
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,Individual pieces of ceramics executed entirely by the artist and signed by him
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Enamels on copper, executed entirely by hand, limited to eight numbered copies bearing the signature of the artist or the studio, excluding articles of jewellery and goldsmiths' and silversmiths' wares"
LU,REDUCED,ANTIQUES,REDUCED_RATE,8.0,"Photographs taken by the artist, printed by him or under his supervision, signed and numbered and limited to 30 copies, all sizes and mounts included, provided that they denote the intention on the part of their author to produce a work that has exclusively an artistic function (in particular, identity photographs, portrait photographs and photographs taken on the occasion of family celebrations or other events are excluded)"
LU,REDUCED,FOSSIL_FUEL,REDUCED_RATE,14.0,"Parking rate
Solid mineral fuels; mineral oils; wood other than for use as firewood"
LU,REDUCED,FOODSTUFFS,SUPER_REDUCED_RATE,3.0,"Agricultural salt, salt lick"
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Supply of goods and services of a kind normally intended for use in agricultural production:
- Draft horses
- Ova of animals used in agricultural production
- Rhubarb rhizomes; Asparagus crowns; Chicory plants and roots other than roots of heading 1212"
LU,REDUCED,CERTAIN_AGRICULTURAL_INPUT,SUPER_REDUCED_RATE,3.0,Draft horses
LU,REDUCED,CERTAIN_AGRICULTURAL_INPUT,SUPER_REDUCED_RATE,3.0,Live mules and hinnies
LU,REDUCED,FOODSTUFFS,SUPER_REDUCED_RATE,3.0,"Plants and part of plants, seeds and grains, used for preparing infusions or teas"
LU,REDUCED,MEDICAL_EQUIPMENT,SUPER_REDUCED_RATE,3.0,"Medical equipment, aids and other appliances normally intended to alleviate or treat disability, for the exclusive personal use of the disabled, including the repair of such goods"
LU,REDUCED,CHEMICAL_FERTILISERS,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,PHARMACEUTICAL_PRODUCTS,SUPER_REDUCED_RATE,3.0,"Products used for sanitary protection: sanitary towels (pads), tampons, panty liners, period panties, menstrual cups, menstrual sponges and similar feminine hygiene products; Sheath contraceptives"
LU,REDUCED,PHARMACEUTICAL_PRODUCTS,SUPER_REDUCED_RATE,3.0,Sheath contraceptives
LU,REDUCED,LOAN_LIBRARIES,SUPER_REDUCED_RATE,3.0,Excluding materials with predominately adult content
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Children clothing, if clearly intended for children of a max. age of thirteen; - Children footwear; for boys up to and included size 40; for girls up to and included size 35.5 (35 if half sizes not available) for pumps, and up to and included size 38.5 (38 if half sizes not available) for any other shoe type unless heel hight, sole hight included, exceeds 4 cm"
LU,REDUCED,CHILD_WEAR,SUPER_REDUCED_RATE,3.0,"- Children clothing, if clearly intended for children of a max. age of thirteen 
- Children footwear; for boys up to and included size 40; for girls up to and included size 35.5 (35 if half sizes not available) for pumps, and up to and included size 38.5 (38 if half sizes not available) for any other shoe type unless heel hight, sole hight included, exceeds 4 cm"
LU,REDUCED,FOODSTUFFS,SUPER_REDUCED_RATE,3.0,"Live Fish, for human and animal consumption or  normally intended for use in the preparation of foodstuffs"
LU,REDUCED,FOODSTUFFS,SUPER_REDUCED_RATE,3.0,Animal or vegetable fats and oils for human and animal consumption or  normally intended for use in the preparation of foodstuffs
LU,REDUCED,PHARMACEUTICAL_PRODUCTS,SUPER_REDUCED_RATE,3.0,"- Proprietary medicinal products, ready-made medicinal products and medicinal products, as defined in Article 1 of the law of 11 April 1983 regulating the publicity and marketing of pharmaceutical products
- Veterinary medical products as defined in Article 1 of the law of 18 December 1985 concerning veterinary medical products 
- Pharmaceutical preparations
- Products used for contraception, other than those classifiable in 4014 10 00."
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,Sewage disposal and treatment and emptying of septic tanks and industrial tanks
LU,REDUCED,WASTE_TREATMENT,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,Refuse collection and waste treatment
LU,REDUCED,WASTE_TREATMENT_REFUSAL,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,SOLAR_PANELS,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,TRANSPORT_PASSENGERS,SUPER_REDUCED_RATE,3.0,Point of departure and point of arrival and transport within the national territory
LU,REDUCED,CERTAIN_AGRICULTURAL_INPUT,SUPER_REDUCED_RATE,3.0,Semen (other than 0511 10 00) and ova of animals used in agricultural production
LU,REDUCED,CERTAIN_AGRICULTURAL_INPUT,SUPER_REDUCED_RATE,3.0,Rhubarb rhizomes; Asparagus crowns
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Accommodation provided in hotels and similar establishments, including the provision of holiday accommodation and the letting of places on camping or caravan sites"
LU,REDUCED,HOLIDAY_ACCOMMODATION,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Restaurant and catering services, excluding services involving alcoholic beverages"
LU,REDUCED,FOOD_SERVICE,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Services provided by writers, composers and performers and the royalties due to them"
LU,REDUCED,ROYALTIES,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Reception of certain radio and television broadcasting services, excluding reception of adult content"
LU,REDUCED,CERTAIN_BROADCASTING_SERVICES,SUPER_REDUCED_RATE,3.0,Excluding reception of adult content
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Granting the right of access to and use of sports facilities, excluding the supply of sport or physical exercise classes when live-streamed"
LU,REDUCED,SPORTING_FACILITY_ACCESS,SUPER_REDUCED_RATE,3.0,Excluding the supply of sport or physical exercise classes when live-streamed
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,Services provided by undertakers and cremators
LU,REDUCED,FUNERAL,SUPER_REDUCED_RATE,3.0,
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"Admission to shows, theatres, circuses, fairs, amusement parks, concerts, 
museums, zoos, cinemas, exhibitions, conferences and similar cultural events and 
facilities, excluding access to the live-streaming of those events or visits or both"
LU,REDUCED,EXEMPTION_SUPERREDUCED,SUPER_REDUCED_RATE,3.0,"- Application of new buildings and construction work on new buildings (dwelling used as a principal residence by the owner of the dwelling); 
- Renovation and repairs : substantial works on housing used as principal residence and (i) constructed more than 10 years prior to the start of the works (ii) newly acquired, the works to be completed in the five years following the acquisition"
LU,REDUCED,EVENT_ACCESS,SUPER_REDUCED_RATE,3.0,"Admission to shows, theatres, circuses, fairs, amusement parks, concerts, museums, zoos, cinemas, exhibitions, conferences and similar cultural events and facilities, excluding live-streaming of those events or visits or both"
LU,REDUCED,RESIDENTIAL_RENOVATION,SUPER_REDUCED_RATE,3.0,"- Application of new buildings and construction work on new buildings ; 
- Renovation and repairs : substantial works on housing used as principal dwelling and (i) constructed more than 10 years prior to the start of the works (ii) newly acquired, the works to be completed in the five years following the acquisition"
LV,REDUCED,SPORTING_EVENTS,EXEMPTED,0.0,"The fee set by an association or foundation for participation in sports competitions and for sports lessons. Provided that the purpose of the services provided is not to generate additional income for this association or foundation.
(Section 52, Paragraph 1, Clauses 14.1 and 14.2 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,MEDICAL_CARE,EXEMPTED,0.0,"Certain medical and dental services.
(Section 52, Paragraph 1, Clauses 3, 4, 5, and 7 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,SOCIAL_WELLBEING,EXEMPTED,0.0,"Social care, vocational and social rehabilitation, social assistance and social work services.
(Section 52, Paragraph 1, Clause 9 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,WRITERS_SERVICES,EXEMPTED,0.0,"The royalty received by the author for his work and use thereof.
(Section 52, Paragraph 1, Clause 18 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,CULTURAL_EVENTS,EXEMPTED,0.0,"Cultural services.
(Section 52, Paragraph 1, Clause 17 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,PERIODICALS,REDUCED_RATE,5.0,"Magazines and other periodicals in the form of printed publication or electronic publication, website publications and subscription fees, including the supply of the abovementioned periodicals online or by downloading them, if they are published in Latvian, Latgalian, or Livonian, as well as in the official languages of the EU, the EEA, Switzerland, EU candidate countries, and the OECD.
(Section 42, Paragraphs 7–9 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,5.0,"Books in the form of printed publication or electronic publication, the supply of the abovementioned literature online or by downloading them, if they are published in Latvian, Latgalian, or Livonian, as well as in the official languages of the EU, the EEA, Switzerland, EU candidate countries, and the OECD.
(Section 42, Paragraphs 5, 8, and 9 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,NEWSPAPERS,REDUCED_RATE,5.0,"Newspapers in the form of printed publication or electronic publication, website publications and subscription fees, including the supply of the abovementioned periodicals online or by downloading them, if they are published in Latvian, Latgalian, or Livonian, as well as in the official languages of the EU, the EEA, Switzerland, EU candidate countries, and the OECD.
(Section 42, Paragraphs 7–9 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,FOODSTUFFS,REDUCED_RATE,12.0,"Certain fresh bread, milk, poultry and eggs. (Section 42, Paragraph 16 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,FOODSTUFFS,REDUCED_RATE,12.0,"Specialised food products intended for infants. 
(Section 42, Paragraph 3 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,FOODSTUFFS,REDUCED_RATE,12.0,"Certain fresh fruits, berries and vegetables.
(Section 42, Paragraph 16 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,12.0,"Medical products.
(Section 42, Paragraph 1 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,12.0,"Certain medical devices intended only for individual use by persons with functional body disorders. 
(Section 42, Paragraph 2 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,WOOD_ARTICLE98,REDUCED_RATE,12.0,"Supplies of firewood, if the actual consumer thereof is an inhabitant who purchases and consumes firewood for domestic needs. 
(Section 42, Paragraph 11 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,SUPPLY_HEATING,REDUCED_RATE,12.0,"Supplies of thermal energy, if the actual consumer thereof is an inhabitant who purchases and consumes thermal energy for domestic needs. 
(Section 42, Paragraph 12 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,12.0,"Scheduled inland transport services.
(Section 42, Paragraph 4 of the Law; https://likumi.lv/ta/en/en/id/253451)"
LV,REDUCED,ACCOMMODATION,REDUCED_RATE,12.0,"Accommodation services in tourist accommodation sites.
(Section 42, Paragraph 10 of the Law; https://likumi.lv/ta/en/en/id/253451)"
